temperature	V(n005)	V(n006)
-4.700000000035175e+000	1.963247e-001	5.597060e-001
-4.800000000035197e+000	1.962511e-001	5.599577e-001
-4.900000000035220e+000	1.961776e-001	5.602095e-001
-5.000000000035243e+000	1.961040e-001	5.604612e-001
-5.100000000035266e+000	1.960305e-001	5.607129e-001
-5.200000000035288e+000	1.959569e-001	5.609645e-001
-5.300000000035311e+000	1.958834e-001	5.612162e-001
-5.400000000035334e+000	1.958098e-001	5.614679e-001
-5.500000000035357e+000	1.957363e-001	5.617195e-001
-5.600000000035379e+000	1.956627e-001	5.619712e-001
-5.700000000035402e+000	1.955892e-001	5.622228e-001
-5.800000000035425e+000	1.955156e-001	5.624744e-001
-5.900000000035448e+000	1.954421e-001	5.627260e-001
-6.000000000035470e+000	1.953685e-001	5.629776e-001
-6.100000000035493e+000	1.952950e-001	5.632291e-001
-6.200000000035516e+000	1.952214e-001	5.634807e-001
-6.300000000035539e+000	1.951479e-001	5.637323e-001
-6.400000000035561e+000	1.950743e-001	5.639838e-001
-6.500000000035584e+000	1.950008e-001	5.642353e-001
-6.600000000035607e+000	1.949273e-001	5.644868e-001
-6.700000000035630e+000	1.948537e-001	5.647383e-001
-6.800000000035652e+000	1.947802e-001	5.649897e-001
-6.900000000035675e+000	1.947066e-001	5.652412e-001
-7.000000000035698e+000	1.946331e-001	5.654927e-001
-7.100000000035720e+000	1.945595e-001	5.657441e-001
-7.200000000035743e+000	1.944860e-001	5.659956e-001
-7.300000000035766e+000	1.944124e-001	5.662470e-001
-7.400000000035789e+000	1.943389e-001	5.664983e-001
-7.500000000035811e+000	1.942653e-001	5.667498e-001
-7.600000000035834e+000	1.941918e-001	5.670011e-001
-7.700000000035857e+000	1.941182e-001	5.672525e-001
-7.800000000035880e+000	1.940447e-001	5.675038e-001
-7.900000000035902e+000	1.939712e-001	5.677552e-001
-8.000000000035925e+000	1.938976e-001	5.680065e-001
-8.100000000035948e+000	1.938241e-001	5.682578e-001
-8.200000000035971e+000	1.937505e-001	5.685091e-001
-8.300000000035993e+000	1.936770e-001	5.687604e-001
-8.400000000036016e+000	1.936034e-001	5.690116e-001
-8.500000000036039e+000	1.935299e-001	5.692629e-001
-8.600000000036062e+000	1.934563e-001	5.695142e-001
-8.700000000036084e+000	1.933828e-001	5.697654e-001
-8.800000000036107e+000	1.933092e-001	5.700166e-001
-8.900000000036130e+000	1.932357e-001	5.702678e-001
-9.000000000036152e+000	1.931622e-001	5.705190e-001
-9.100000000036175e+000	1.930886e-001	5.707702e-001
-9.200000000036198e+000	1.930151e-001	5.710213e-001
-9.300000000036221e+000	1.929415e-001	5.712725e-001
-9.400000000036243e+000	1.928680e-001	5.715236e-001
-9.500000000036266e+000	1.927944e-001	5.717748e-001
-9.600000000036289e+000	1.927209e-001	5.720259e-001
-9.700000000036312e+000	1.926474e-001	5.722769e-001
-9.800000000036334e+000	1.925738e-001	5.725281e-001
-9.900000000036357e+000	1.925003e-001	5.727791e-001
-1.000000000003638e+001	1.924267e-001	5.730302e-001
-1.010000000003640e+001	1.923532e-001	5.732812e-001
-1.020000000003643e+001	1.922796e-001	5.735323e-001
-1.030000000003645e+001	1.922061e-001	5.737833e-001
-1.040000000003647e+001	1.921325e-001	5.740343e-001
-1.050000000003649e+001	1.920590e-001	5.742853e-001
-1.060000000003652e+001	1.919855e-001	5.745363e-001
-1.070000000003654e+001	1.919119e-001	5.747873e-001
-1.080000000003656e+001	1.918384e-001	5.750382e-001
-1.090000000003658e+001	1.917648e-001	5.752891e-001
-1.100000000003661e+001	1.916913e-001	5.755401e-001
-1.110000000003663e+001	1.916177e-001	5.757910e-001
-1.120000000003665e+001	1.915442e-001	5.760419e-001
-1.130000000003668e+001	1.914707e-001	5.762928e-001
-1.140000000003670e+001	1.913971e-001	5.765436e-001
-1.150000000003672e+001	1.913236e-001	5.767945e-001
-1.160000000003674e+001	1.912500e-001	5.770454e-001
-1.170000000003677e+001	1.911765e-001	5.772962e-001
-1.180000000003679e+001	1.911029e-001	5.775470e-001
-1.190000000003681e+001	1.910294e-001	5.777978e-001
-1.200000000003684e+001	1.909559e-001	5.780486e-001
-1.210000000003686e+001	1.908823e-001	5.782994e-001
-1.220000000003688e+001	1.908088e-001	5.785502e-001
-1.230000000003690e+001	1.907352e-001	5.788009e-001
-1.240000000003693e+001	1.906617e-001	5.790517e-001
-1.250000000003695e+001	1.905881e-001	5.793024e-001
-1.260000000003697e+001	1.905146e-001	5.795531e-001
-1.270000000003699e+001	1.904411e-001	5.798038e-001
-1.280000000003702e+001	1.903675e-001	5.800545e-001
-1.290000000003704e+001	1.902940e-001	5.803052e-001
-1.300000000003706e+001	1.902204e-001	5.805559e-001
-1.310000000003709e+001	1.901469e-001	5.808065e-001
-1.320000000003711e+001	1.900734e-001	5.810571e-001
-1.330000000003713e+001	1.899998e-001	5.813078e-001
-1.340000000003715e+001	1.899263e-001	5.815583e-001
-1.350000000003718e+001	1.898527e-001	5.818090e-001
-1.360000000003720e+001	1.897792e-001	5.820596e-001
-1.370000000003722e+001	1.897057e-001	5.823101e-001
-1.380000000003724e+001	1.896321e-001	5.825607e-001
-1.390000000003727e+001	1.895586e-001	5.828112e-001
-1.400000000003729e+001	1.894850e-001	5.830618e-001
-1.410000000003731e+001	1.894115e-001	5.833123e-001
-1.420000000003734e+001	1.893380e-001	5.835628e-001
-1.430000000003736e+001	1.892644e-001	5.838133e-001
-1.440000000003738e+001	1.891909e-001	5.840638e-001
-1.450000000003740e+001	1.891173e-001	5.843142e-001
-1.460000000003743e+001	1.890438e-001	5.845647e-001
-1.470000000003745e+001	1.889703e-001	5.848151e-001
-1.480000000003747e+001	1.888967e-001	5.850655e-001
-1.490000000003749e+001	1.888232e-001	5.853159e-001
-1.500000000003752e+001	1.887496e-001	5.855663e-001
-1.510000000003754e+001	1.886761e-001	5.858167e-001
-1.520000000003756e+001	1.886026e-001	5.860671e-001
-1.530000000003759e+001	1.885290e-001	5.863174e-001
-1.540000000003761e+001	1.884555e-001	5.865678e-001
-1.550000000003763e+001	1.883819e-001	5.868181e-001
-1.560000000003765e+001	1.883084e-001	5.870684e-001
-1.570000000003768e+001	1.882349e-001	5.873187e-001
-1.580000000003770e+001	1.881613e-001	5.875691e-001
-1.590000000003772e+001	1.880878e-001	5.878193e-001
-1.600000000003774e+001	1.880143e-001	5.880696e-001
-1.610000000003777e+001	1.879407e-001	5.883198e-001
-1.620000000003779e+001	1.878672e-001	5.885701e-001
-1.630000000003781e+001	1.877936e-001	5.888203e-001
-1.640000000003784e+001	1.877201e-001	5.890705e-001
-1.650000000003786e+001	1.876466e-001	5.893207e-001
-1.660000000003788e+001	1.875730e-001	5.895709e-001
-1.670000000003790e+001	1.874995e-001	5.898210e-001
-1.680000000003793e+001	1.874260e-001	5.900712e-001
-1.690000000003795e+001	1.873524e-001	5.903214e-001
-1.700000000003797e+001	1.872789e-001	5.905715e-001
-1.710000000003799e+001	1.872053e-001	5.908216e-001
-1.720000000003799e+001	1.871318e-001	5.910717e-001
-1.730000000003798e+001	1.870583e-001	5.913218e-001
-1.740000000003798e+001	1.869847e-001	5.915719e-001
-1.750000000003797e+001	1.869112e-001	5.918219e-001
-1.760000000003797e+001	1.868377e-001	5.920720e-001
-1.770000000003796e+001	1.867641e-001	5.923220e-001
-1.780000000003795e+001	1.866906e-001	5.925720e-001
-1.790000000003795e+001	1.866170e-001	5.928220e-001
-1.800000000003794e+001	1.865435e-001	5.930720e-001
-1.810000000003794e+001	1.864700e-001	5.933220e-001
-1.820000000003793e+001	1.863964e-001	5.935720e-001
-1.830000000003793e+001	1.863229e-001	5.938219e-001
-1.840000000003792e+001	1.862494e-001	5.940719e-001
-1.850000000003792e+001	1.861758e-001	5.943218e-001
-1.860000000003791e+001	1.861023e-001	5.945717e-001
-1.870000000003790e+001	1.860288e-001	5.948216e-001
-1.880000000003790e+001	1.859552e-001	5.950715e-001
-1.890000000003789e+001	1.858817e-001	5.953214e-001
-1.900000000003789e+001	1.858082e-001	5.955712e-001
-1.910000000003788e+001	1.857346e-001	5.958211e-001
-1.920000000003788e+001	1.856611e-001	5.960709e-001
-1.930000000003787e+001	1.855876e-001	5.963207e-001
-1.940000000003786e+001	1.855140e-001	5.965706e-001
-1.950000000003786e+001	1.854405e-001	5.968203e-001
-1.960000000003785e+001	1.853670e-001	5.970701e-001
-1.970000000003785e+001	1.852934e-001	5.973198e-001
-1.980000000003784e+001	1.852199e-001	5.975696e-001
-1.990000000003784e+001	1.851464e-001	5.978193e-001
-2.000000000003783e+001	1.850728e-001	5.980691e-001
-2.010000000003782e+001	1.849993e-001	5.983188e-001
-2.020000000003782e+001	1.849258e-001	5.985685e-001
-2.030000000003781e+001	1.848522e-001	5.988182e-001
-2.040000000003781e+001	1.847787e-001	5.990679e-001
-2.050000000003780e+001	1.847052e-001	5.993175e-001
-2.060000000003780e+001	1.846316e-001	5.995671e-001
-2.070000000003779e+001	1.845581e-001	5.998168e-001
-2.080000000003778e+001	1.844846e-001	6.000664e-001
-2.090000000003778e+001	1.844110e-001	6.003160e-001
-2.100000000003777e+001	1.843375e-001	6.005656e-001
-2.110000000003777e+001	1.842640e-001	6.008152e-001
-2.120000000003776e+001	1.841904e-001	6.010647e-001
-2.130000000003776e+001	1.841169e-001	6.013142e-001
-2.140000000003775e+001	1.840434e-001	6.015638e-001
-2.150000000003774e+001	1.839698e-001	6.018133e-001
-2.160000000003774e+001	1.838963e-001	6.020628e-001
-2.170000000003773e+001	1.838228e-001	6.023123e-001
-2.180000000003773e+001	1.837492e-001	6.025618e-001
-2.190000000003772e+001	1.836757e-001	6.028113e-001
-2.200000000003772e+001	1.836022e-001	6.030607e-001
-2.210000000003771e+001	1.835286e-001	6.033102e-001
-2.220000000003770e+001	1.834551e-001	6.035596e-001
-2.230000000003770e+001	1.833816e-001	6.038090e-001
-2.240000000003769e+001	1.833081e-001	6.040584e-001
-2.250000000003769e+001	1.832345e-001	6.043078e-001
-2.260000000003768e+001	1.831610e-001	6.045572e-001
-2.270000000003768e+001	1.830875e-001	6.048065e-001
-2.280000000003767e+001	1.830139e-001	6.050559e-001
-2.290000000003766e+001	1.829404e-001	6.053052e-001
-2.300000000003766e+001	1.828669e-001	6.055545e-001
-2.310000000003765e+001	1.827933e-001	6.058038e-001
-2.320000000003765e+001	1.827198e-001	6.060531e-001
-2.330000000003764e+001	1.826463e-001	6.063024e-001
-2.340000000003764e+001	1.825728e-001	6.065516e-001
-2.350000000003763e+001	1.824992e-001	6.068009e-001
-2.360000000003763e+001	1.824257e-001	6.070501e-001
-2.370000000003762e+001	1.823522e-001	6.072993e-001
-2.380000000003761e+001	1.822786e-001	6.075485e-001
-2.390000000003761e+001	1.822051e-001	6.077977e-001
-2.400000000003760e+001	1.821316e-001	6.080469e-001
-2.410000000003760e+001	1.820581e-001	6.082960e-001
-2.420000000003759e+001	1.819845e-001	6.085452e-001
-2.430000000003759e+001	1.819110e-001	6.087943e-001
-2.440000000003758e+001	1.818375e-001	6.090435e-001
-2.450000000003757e+001	1.817640e-001	6.092926e-001
-2.460000000003757e+001	1.816904e-001	6.095417e-001
-2.470000000003756e+001	1.816169e-001	6.097907e-001
-2.480000000003756e+001	1.815434e-001	6.100398e-001
-2.490000000003755e+001	1.814698e-001	6.102889e-001
-2.500000000003755e+001	1.813963e-001	6.105379e-001
-2.510000000003754e+001	1.813228e-001	6.107870e-001
-2.520000000003753e+001	1.812493e-001	6.110359e-001
-2.530000000003753e+001	1.811757e-001	6.112850e-001
-2.540000000003752e+001	1.811022e-001	6.115339e-001
-2.550000000003752e+001	1.810287e-001	6.117829e-001
-2.560000000003751e+001	1.809552e-001	6.120319e-001
-2.570000000003751e+001	1.808816e-001	6.122808e-001
-2.580000000003750e+001	1.808081e-001	6.125298e-001
-2.590000000003749e+001	1.807346e-001	6.127787e-001
-2.600000000003749e+001	1.806611e-001	6.130276e-001
-2.610000000003748e+001	1.805875e-001	6.132765e-001
-2.620000000003748e+001	1.805140e-001	6.135253e-001
-2.630000000003747e+001	1.804405e-001	6.137742e-001
-2.640000000003747e+001	1.803670e-001	6.140230e-001
-2.650000000003746e+001	1.802934e-001	6.142719e-001
-2.660000000003745e+001	1.802199e-001	6.145207e-001
-2.670000000003745e+001	1.801464e-001	6.147695e-001
-2.680000000003744e+001	1.800729e-001	6.150183e-001
-2.690000000003744e+001	1.799993e-001	6.152671e-001
-2.700000000003743e+001	1.799258e-001	6.155158e-001
-2.710000000003743e+001	1.798523e-001	6.157646e-001
-2.720000000003742e+001	1.797788e-001	6.160133e-001
-2.730000000003741e+001	1.797052e-001	6.162621e-001
-2.740000000003741e+001	1.796317e-001	6.165107e-001
-2.750000000003740e+001	1.795582e-001	6.167595e-001
-2.760000000003740e+001	1.794847e-001	6.170081e-001
-2.770000000003739e+001	1.794112e-001	6.172568e-001
-2.780000000003739e+001	1.793376e-001	6.175055e-001
-2.790000000003738e+001	1.792641e-001	6.177541e-001
-2.800000000003738e+001	1.791906e-001	6.180027e-001
-2.810000000003737e+001	1.791171e-001	6.182514e-001
-2.820000000003736e+001	1.790435e-001	6.184999e-001
-2.830000000003736e+001	1.789700e-001	6.187485e-001
-2.840000000003735e+001	1.788965e-001	6.189971e-001
-2.850000000003735e+001	1.788230e-001	6.192456e-001
-2.860000000003734e+001	1.787495e-001	6.194942e-001
-2.870000000003734e+001	1.786759e-001	6.197428e-001
-2.880000000003733e+001	1.786024e-001	6.199912e-001
-2.890000000003732e+001	1.785289e-001	6.202397e-001
-2.900000000003732e+001	1.784554e-001	6.204882e-001
-2.910000000003731e+001	1.783818e-001	6.207367e-001
-2.920000000003731e+001	1.783083e-001	6.209852e-001
-2.930000000003730e+001	1.782348e-001	6.212336e-001
-2.940000000003730e+001	1.781613e-001	6.214821e-001
-2.950000000003729e+001	1.780878e-001	6.217304e-001
-2.960000000003728e+001	1.780142e-001	6.219789e-001
-2.970000000003728e+001	1.779407e-001	6.222273e-001
-2.980000000003727e+001	1.778672e-001	6.224756e-001
-2.990000000003727e+001	1.777937e-001	6.227240e-001
-3.000000000003726e+001	1.777202e-001	6.229724e-001
-3.010000000003726e+001	1.776467e-001	6.232207e-001
-3.020000000003725e+001	1.775731e-001	6.234690e-001
-3.030000000003724e+001	1.774996e-001	6.237173e-001
-3.040000000003724e+001	1.774261e-001	6.239656e-001
-3.050000000003723e+001	1.773526e-001	6.242139e-001
-3.060000000003723e+001	1.772791e-001	6.244621e-001
-3.070000000003722e+001	1.772055e-001	6.247104e-001
-3.080000000003722e+001	1.771320e-001	6.249586e-001
-3.090000000003721e+001	1.770585e-001	6.252068e-001
-3.100000000003720e+001	1.769850e-001	6.254550e-001
-3.110000000003720e+001	1.769115e-001	6.257032e-001
-3.120000000003719e+001	1.768380e-001	6.259514e-001
-3.130000000003719e+001	1.767644e-001	6.261996e-001
-3.140000000003718e+001	1.766909e-001	6.264477e-001
-3.150000000003718e+001	1.766174e-001	6.266959e-001
-3.160000000003717e+001	1.765439e-001	6.269440e-001
-3.170000000003716e+001	1.764704e-001	6.271921e-001
-3.180000000003716e+001	1.763969e-001	6.274402e-001
-3.190000000003715e+001	1.763233e-001	6.276883e-001
-3.200000000003715e+001	1.762498e-001	6.279364e-001
-3.210000000003714e+001	1.761763e-001	6.281844e-001
-3.220000000003714e+001	1.761028e-001	6.284325e-001
-3.230000000003713e+001	1.760293e-001	6.286805e-001
-3.240000000003712e+001	1.759558e-001	6.289285e-001
-3.250000000003712e+001	1.758823e-001	6.291764e-001
-3.260000000003711e+001	1.758087e-001	6.294245e-001
-3.270000000003711e+001	1.757352e-001	6.296724e-001
-3.280000000003710e+001	1.756617e-001	6.299204e-001
-3.290000000003710e+001	1.755882e-001	6.301683e-001
-3.300000000003709e+001	1.755147e-001	6.304162e-001
-3.310000000003709e+001	1.754412e-001	6.306642e-001
-3.320000000003708e+001	1.753677e-001	6.309121e-001
-3.330000000003707e+001	1.752941e-001	6.311599e-001
-3.340000000003707e+001	1.752206e-001	6.314078e-001
-3.350000000003706e+001	1.751471e-001	6.316556e-001
-3.360000000003706e+001	1.750736e-001	6.319035e-001
-3.370000000003705e+001	1.750001e-001	6.321513e-001
-3.380000000003705e+001	1.749266e-001	6.323991e-001
-3.390000000003704e+001	1.748531e-001	6.326469e-001
-3.400000000003703e+001	1.747795e-001	6.328947e-001
-3.410000000003703e+001	1.747060e-001	6.331425e-001
-3.420000000003702e+001	1.746325e-001	6.333902e-001
-3.430000000003702e+001	1.745590e-001	6.336380e-001
-3.440000000003701e+001	1.744855e-001	6.338857e-001
-3.450000000003701e+001	1.744120e-001	6.341334e-001
-3.460000000003700e+001	1.743385e-001	6.343811e-001
-3.470000000003699e+001	1.742650e-001	6.346288e-001
-3.480000000003699e+001	1.741915e-001	6.348765e-001
-3.490000000003698e+001	1.741180e-001	6.351241e-001
-3.500000000003698e+001	1.740444e-001	6.353718e-001
-3.510000000003697e+001	1.739709e-001	6.356194e-001
-3.520000000003697e+001	1.738974e-001	6.358670e-001
-3.530000000003696e+001	1.738239e-001	6.361146e-001
-3.540000000003695e+001	1.737504e-001	6.363622e-001
-3.550000000003695e+001	1.736769e-001	6.366098e-001
-3.560000000003694e+001	1.736034e-001	6.368573e-001
-3.570000000003694e+001	1.735299e-001	6.371049e-001
-3.580000000003693e+001	1.734564e-001	6.373524e-001
-3.590000000003693e+001	1.733829e-001	6.375999e-001
-3.600000000003692e+001	1.733094e-001	6.378474e-001
-3.610000000003691e+001	1.732358e-001	6.380949e-001
-3.620000000003691e+001	1.731623e-001	6.383424e-001
-3.630000000003690e+001	1.730888e-001	6.385899e-001
-3.640000000003690e+001	1.730153e-001	6.388373e-001
-3.650000000003689e+001	1.729418e-001	6.390847e-001
-3.660000000003689e+001	1.728683e-001	6.393321e-001
-3.670000000003688e+001	1.727948e-001	6.395795e-001
-3.680000000003687e+001	1.727213e-001	6.398269e-001
-3.690000000003687e+001	1.726478e-001	6.400743e-001
-3.700000000003686e+001	1.725743e-001	6.403216e-001
-3.710000000003686e+001	1.725008e-001	6.405690e-001
-3.720000000003685e+001	1.724273e-001	6.408163e-001
-3.730000000003685e+001	1.723538e-001	6.410636e-001
-3.740000000003684e+001	1.722803e-001	6.413109e-001
-3.750000000003684e+001	1.722067e-001	6.415582e-001
-3.760000000003683e+001	1.721332e-001	6.418055e-001
-3.770000000003682e+001	1.720597e-001	6.420527e-001
-3.780000000003682e+001	1.719862e-001	6.423000e-001
-3.790000000003681e+001	1.719127e-001	6.425472e-001
-3.800000000003681e+001	1.718392e-001	6.427944e-001
-3.810000000003680e+001	1.717657e-001	6.430416e-001
-3.820000000003680e+001	1.716922e-001	6.432888e-001
-3.830000000003679e+001	1.716187e-001	6.435360e-001
-3.840000000003678e+001	1.715452e-001	6.437832e-001
-3.850000000003678e+001	1.714717e-001	6.440303e-001
-3.860000000003677e+001	1.713982e-001	6.442774e-001
-3.870000000003677e+001	1.713247e-001	6.445245e-001
-3.880000000003676e+001	1.712512e-001	6.447716e-001
-3.890000000003676e+001	1.711777e-001	6.450187e-001
-3.900000000003675e+001	1.711042e-001	6.452658e-001
-3.910000000003674e+001	1.710307e-001	6.455128e-001
-3.920000000003674e+001	1.709572e-001	6.457599e-001
-3.930000000003673e+001	1.708837e-001	6.460069e-001
-3.940000000003673e+001	1.708102e-001	6.462539e-001
-3.950000000003672e+001	1.707367e-001	6.465009e-001
-3.960000000003672e+001	1.706632e-001	6.467479e-001
-3.970000000003671e+001	1.705897e-001	6.469948e-001
-3.980000000003670e+001	1.705162e-001	6.472418e-001
-3.990000000003670e+001	1.704427e-001	6.474887e-001
-4.000000000003669e+001	1.703692e-001	6.477357e-001
-4.010000000003669e+001	1.702957e-001	6.479826e-001
-4.020000000003668e+001	1.702222e-001	6.482295e-001
-4.030000000003668e+001	1.701487e-001	6.484764e-001
-4.040000000003667e+001	1.700752e-001	6.487232e-001
-4.050000000003666e+001	1.700017e-001	6.489701e-001
-4.060000000003666e+001	1.699282e-001	6.492169e-001
-4.070000000003665e+001	1.698547e-001	6.494638e-001
-4.080000000003665e+001	1.697812e-001	6.497105e-001
-4.090000000003664e+001	1.697077e-001	6.499574e-001
-4.100000000003664e+001	1.696342e-001	6.502041e-001
-4.110000000003663e+001	1.695607e-001	6.504509e-001
-4.120000000003662e+001	1.694872e-001	6.506976e-001
-4.130000000003662e+001	1.694137e-001	6.509444e-001
-4.140000000003661e+001	1.693402e-001	6.511911e-001
-4.150000000003661e+001	1.692667e-001	6.514378e-001
-4.160000000003660e+001	1.691932e-001	6.516845e-001
-4.170000000003660e+001	1.691197e-001	6.519312e-001
-4.180000000003659e+001	1.690462e-001	6.521779e-001
-4.190000000003658e+001	1.689727e-001	6.524245e-001
-4.200000000003658e+001	1.688992e-001	6.526712e-001
-4.210000000003657e+001	1.688257e-001	6.529177e-001
-4.220000000003657e+001	1.687522e-001	6.531644e-001
-4.230000000003656e+001	1.686787e-001	6.534110e-001
-4.240000000003656e+001	1.686052e-001	6.536576e-001
-4.250000000003655e+001	1.685317e-001	6.539041e-001
-4.260000000003655e+001	1.684582e-001	6.541507e-001
-4.270000000003654e+001	1.683847e-001	6.543972e-001
-4.280000000003653e+001	1.683113e-001	6.546437e-001
-4.290000000003653e+001	1.682378e-001	6.548902e-001
-4.300000000003652e+001	1.681643e-001	6.551367e-001
-4.310000000003652e+001	1.680908e-001	6.553832e-001
-4.320000000003651e+001	1.680173e-001	6.556296e-001
-4.330000000003651e+001	1.679438e-001	6.558761e-001
-4.340000000003650e+001	1.678703e-001	6.561225e-001
-4.350000000003649e+001	1.677968e-001	6.563689e-001
-4.360000000003649e+001	1.677233e-001	6.566153e-001
-4.370000000003648e+001	1.676498e-001	6.568617e-001
-4.380000000003648e+001	1.675763e-001	6.571081e-001
-4.390000000003647e+001	1.675028e-001	6.573545e-001
-4.400000000003647e+001	1.674293e-001	6.576008e-001
-4.410000000003646e+001	1.673559e-001	6.578471e-001
-4.420000000003645e+001	1.672824e-001	6.580935e-001
-4.430000000003645e+001	1.672089e-001	6.583397e-001
-4.440000000003644e+001	1.671354e-001	6.585860e-001
-4.450000000003644e+001	1.670619e-001	6.588323e-001
-4.460000000003643e+001	1.669884e-001	6.590785e-001
-4.470000000003643e+001	1.669149e-001	6.593248e-001
-4.480000000003642e+001	1.668414e-001	6.595711e-001
-4.490000000003641e+001	1.667679e-001	6.598172e-001
-4.500000000003641e+001	1.666944e-001	6.600634e-001
-4.510000000003640e+001	1.666209e-001	6.603096e-001
-4.520000000003640e+001	1.665475e-001	6.605558e-001
-4.530000000003639e+001	1.664740e-001	6.608019e-001
-4.540000000003639e+001	1.664005e-001	6.610481e-001
-4.550000000003638e+001	1.663270e-001	6.612942e-001
-4.560000000003637e+001	1.662535e-001	6.615403e-001
-4.570000000003637e+001	1.661800e-001	6.617864e-001
-4.580000000003636e+001	1.661065e-001	6.620325e-001
-4.590000000003636e+001	1.660330e-001	6.622785e-001
-4.600000000003635e+001	1.659596e-001	6.625246e-001
-4.610000000003635e+001	1.658861e-001	6.627706e-001
-4.620000000003634e+001	1.658126e-001	6.630167e-001
-4.630000000003633e+001	1.657391e-001	6.632627e-001
-4.640000000003633e+001	1.656656e-001	6.635087e-001
-4.650000000003632e+001	1.655921e-001	6.637546e-001
-4.660000000003632e+001	1.655186e-001	6.640006e-001
-4.670000000003631e+001	1.654451e-001	6.642466e-001
-4.680000000003631e+001	1.653717e-001	6.644925e-001
-4.690000000003630e+001	1.652982e-001	6.647384e-001
-4.700000000003630e+001	1.652247e-001	6.649843e-001
-4.710000000003629e+001	1.651512e-001	6.652302e-001
-4.720000000003628e+001	1.650777e-001	6.654761e-001
-4.730000000003628e+001	1.650042e-001	6.657219e-001
-4.740000000003627e+001	1.649308e-001	6.659678e-001
-4.750000000003627e+001	1.648573e-001	6.662136e-001
-4.760000000003626e+001	1.647838e-001	6.664594e-001
-4.770000000003626e+001	1.647103e-001	6.667052e-001
-4.780000000003625e+001	1.646368e-001	6.669510e-001
-4.790000000003624e+001	1.645633e-001	6.671968e-001
-4.800000000003624e+001	1.644899e-001	6.674425e-001
-4.810000000003623e+001	1.644164e-001	6.676883e-001
-4.820000000003623e+001	1.643429e-001	6.679340e-001
-4.830000000003622e+001	1.642694e-001	6.681797e-001
-4.840000000003622e+001	1.641959e-001	6.684254e-001
-4.850000000003621e+001	1.641225e-001	6.686711e-001
-4.860000000003620e+001	1.640490e-001	6.689167e-001
-4.870000000003620e+001	1.639755e-001	6.691624e-001
-4.880000000003619e+001	1.639020e-001	6.694080e-001
-4.890000000003619e+001	1.638285e-001	6.696537e-001
-4.900000000003618e+001	1.637551e-001	6.698992e-001
-4.910000000003618e+001	1.636816e-001	6.701449e-001
-4.920000000003617e+001	1.636081e-001	6.703904e-001
-4.930000000003616e+001	1.635346e-001	6.706360e-001
-4.940000000003616e+001	1.634611e-001	6.708815e-001
-4.950000000003615e+001	1.633877e-001	6.711270e-001
-4.960000000003615e+001	1.633142e-001	6.713726e-001
-4.970000000003614e+001	1.632407e-001	6.716180e-001
-4.980000000003614e+001	1.631672e-001	6.718636e-001
-4.990000000003613e+001	1.630937e-001	6.721090e-001
-5.000000000000000e+001	1.630203e-001	6.723545e-001
